Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Maturity,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2027/12/20,ASN994,ZAG000194432,ZAG000194432 Corp,ABSA BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Dec-27,11.47,JIBAR,310,,100.1840739,99.99379988,0.190273973,100,100,0,,0,,,,,Price,09-Mar-23,19-Jun-23,,,,Price Traded Methodology,
2024/04/13,ASN995,ZAG000194630,ZAG000194630 Corp,ABSA BANK LTD,BANK,Sr Unsecured,78,2023/09/13,13-Apr-24,9.258,JIBAR,130,,101.8580142,99.98104977,1.876964384,100,100,0,,0,,,,,Price,13-Mar-23,19-Jun-23,,,,Price Traded Methodology,
2024/04/13,ASN996,ZAG000194648,ZAG000194648 Corp,ABSA BANK LTD,BANK,Sr Unsecured,78,2023/09/13,13-Apr-24,8.868,JIBAR,91,,101.7793534,99.98145756,1.79789589,100,100,0,,0,,,,,Price,13-Mar-23,19-Jun-23,,,,Price Traded Methodology,
2035/02/28,ASN997,ZAG000194580,ZAG000194580 Corp,ABSA BANK LTD,BANK,Sr Unsecured,65,2023/08/31,28-Feb-28,11.492,JIBAR,300,,100.8196343,100.0010261,0.818608219,100,100,0,,0,,,,,Price,17-Mar-23,19-Jun-23,,,,Price Traded Methodology,
2023/10/13,BAW33,ZAG000171653,ZAG000171653 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,108,2023/10/13,13-Oct-23,6.15,R186,-144,7.915,100.69492,99.44807,1.24685,8.535,6.52,0.08,0.303279926,0.291734532,-0.293761845,29.37618446,0.170218074,,Rate,09-Jun-23,16-Mar-22,,,,Illiquid Methodology,
2023/10/09,BAW34,ZAG000171588,ZAG000171588 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,13,2023/07/10,09-Oct-23,9.958,JIBAR,63,,102.443491,100.3700444,2.073446575,100,100,0,,0,,,,,Price,05-Jun-23,04-Jun-23,,,,Price Traded Methodology,
2024/02/18,BAW36,ZAG000173923,ZAG000173923 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,52,2023/08/18,18-Feb-24,9.773,JIBAR,98,,101.4347487,100.3905103,1.044238356,100,100,0,,0,,,,,Price,19-Jun-23,05-Jun-23,,,,Price Traded Methodology,
2025/07/12,BAW37,ZAG000188012,ZAG000188012 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,15,2023/07/12,12-Jul-25,9.408,JIBAR,141.5,,101.9796253,100.0464746,1.933150685,100,100,0,,0,,,,,Price,19-Jun-23,06-Jun-23,,,,Price Traded Methodology,
2027/07/12,BAW38,ZAG000188020,ZAG000188020 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,15,2023/07/12,12-Jul-27,9.608,JIBAR,150,,102.4495988,100.4753523,1.974246575,100,100,0,,0,,,,,Price,12-Jun-23,21-May-23,,,,Price Traded Methodology,
2026/05/26,BAW39,ZAG000196429,ZAG000196429 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,62,2023/08/28,26-May-26,9.525,JIBAR,140,,100.7501925,99.94121987,0.808972603,100,100,0,,0,,,,,Price,19-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2025/08/22,BAWGL1,ZAG000189168,ZAG000189168 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,56,2023/08/22,22-Aug-25,9.528,JIBAR,133,,101.0325101,100.1188663,0.913643836,100,100,0,,0,,,,,Price,19-Jun-23,07-May-23,,,,Price Traded Methodology,
2027/08/22,BAWGL2,ZAG000189176,ZAG000189176 Corp,BARLOWORLD LIMITED,INDUSTRIAL,Sr Unsecured,56,2023/08/22,22-Aug-27,9.708,JIBAR,148,,101.2801195,100.3492153,0.93090411,100,100,0,,0,,,,,Price,12-Jun-23,29-May-23,,,,Price Traded Methodology,
2029/08/14,BGL17,ZAG000146002,ZAG000146002 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,48,2023/08/14,14-Aug-24,11.933,JIBAR,162,,103.6871752,102.3140628,1.373112329,100,100,0,,0,,,,,Price,19-Apr-23,23-Mar-23,,,,Price Traded Methodology,
2029/09/29,BGL19,ZAG000147026,ZAG000147026 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,2,2023/06/29,29-Sep-24,11.008,JIBAR,143,,102.2772811,102.3677578,-0.090476712,100,100,0,,0,,,,,Price,20-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2023/11/15,BID10,ZAG000155144,ZAG000155144 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,49,2023/08/15,15-Nov-23,9.483,JIBAR,53,,101.3711538,100.2799593,1.091194521,100,100,0,,0,,,,,Price,14-Jun-23,11-Jun-23,,,,Price Traded Methodology,
2023/11/15,BID11,ZAG000155136,ZAG000155136 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,141,2023/11/15,15-Nov-23,9.6,R186,7,9.425,101.09321,99.98855,1.10466,10.045,8.36,0.12,0.392965734,0.375280635,-0.379383214,37.9383214,0.281671109,,Rate,26-Oct-20,22-Feb-23,,,,Illiquid Methodology,
2024/06/14,BID13,ZAG000160011,ZAG000160011 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,79,2023/09/14,14-Jun-24,9.825,JIBAR,100,,100.6402127,100.317199,0.323013699,100,100,0,,0,,,,,Price,19-Jun-23,02-Apr-23,,,,Price Traded Methodology,
2024/10/28,BID15,ZAG000163577,ZAG000163577 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,31,2023/07/28,28-Oct-24,9.278,JIBAR,108,,101.758226,100.2584945,1.499731507,100,100,0,,0,,,,,Price,19-Jun-23,23-May-23,,,,Price Traded Methodology,
2025/06/24,BID16,ZAG000187253,ZAG000187253 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,91,2023/09/26,24-Jun-25,8.75,JIBAR,120,,100.0000584,100.0000584,0,100,100,0,,0,,,,,Price,19-Jun-23,22-Feb-23,,,,Price Traded Methodology,
2027/06/24,BID17,ZAG000187170,ZAG000187170 Corp,BIDVESTCO LTD,INDUSTRIAL,Sr Unsecured,91,2023/09/26,24-Jun-27,8.94,JIBAR,139,,100.000053,100.000053,0,100,100,0,,0,,,,,Price,07-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2024/01/31,BNPP01,ZAG000153297,ZAG000153297 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Secured,34,2023/07/31,31-Jan-24,10.708,JIBAR,275,,101.6834637,99.95258151,1.730882192,100,100,0,,0,,,,,Price,14-Aug-18,19-Jun-23,,,,Price Traded Methodology,
2028/10/12,BNPP02,ZAG000155821,ZAG000155821 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Secured,15,2023/07/12,12-Oct-28,10.658,JIBAR,270,,102.170976,99.980976,2.19,100,100,0,,0,,,,,Price,19-Jan-21,10-Nov-19,,,,Price Traded Methodology,
2025/01/05,BNPP05,ZAG000163676,ZAG000163676 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Secured,8,2023/07/05,05-Jan-25,11.458,JIBAR,,,99.242,99.242,0,0,0,0,,0,,,,,Price,15-Nov-19,16-Dec-20,,,,Issuer Valuated,
2025/01/03,BNPP06,ZAG000166018,ZAG000166018 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Sr Unsecured,556,#N/A Field Not Applicable,03-Jan-25,0,,,,78.375,78.375,0,0,0,0,,0,,,,,Price,12-Mar-20,19-Jun-23,,,,Issuer Valuated,
2026/07/06,BNPP09,ZAG000176926,ZAG000176926 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Sr Unsecured,1105,#N/A Field Not Applicable,06-Jul-26,0,,,,58.327,58.327,0,0,0,0,,0,,,,,Price,17-Jun-21,19-Jun-23,,,,Issuer Valuated,
2027/07/05,BNPP13,ZAG000182775,ZAG000182775 Corp,BNP PARIBAS ISSUANCE BV,SPECIAL PURPOSE,Sr Unsecured,1469,#N/A Field Not Applicable,05-Jul-27,0,,,,52.86,52.86,0,0,0,0,,0,,,,,Price,26-Apr-22,19-Jun-23,,,,Issuer Valuated,
2030/03/01,BNPS01,ZAG000193459,ZAG000193459 Corp,BNP PARIBAS,BANK,Sr Non Preferred,66,2023/09/01,01-Mar-28,10.092,JIBAR,160,,100.6940372,100.0028043,0.691232877,100,100,0,,0,,,,,Price,28-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2029/03/01,BNPS02,ZAG000193442,ZAG000193442 Corp,BNP PARIBAS,BANK,Sr Preferred,66,2023/09/01,01-Mar-29,10.192,JIBAR,170,,100.700752,100.0026698,0.698082192,100,100,0,,0,,,,,Price,29-May-23,19-Jun-23,,,,Price Traded Methodology,
2028/05/19,BNPS04,ZAG000195876,ZAG000195876 Corp,BNP PARIBAS,BANK,Sr Non Preferred,55,2023/08/21,19-May-28,9.792,JIBAR,170,,100.9630294,99.94358833,1.019441096,100,100,0,,0,,,,,Price,17-May-23,19-Jun-23,,,,Price Traded Methodology,
2030/05/19,BNPS05,ZAG000195884,ZAG000195884 Corp,BNP PARIBAS,BANK,Sr Non Preferred,55,2023/08/21,19-May-30,10.092,JIBAR,200,,100.9937005,99.94302657,1.050673973,100,100,0,,0,,,,,Price,29-May-23,19-Jun-23,,,,Price Traded Methodology,
2031/06/09,BNPS06,ZAG000196437,ZAG000196437 Corp,BNP PARIBAS,BANK,Sr Non Preferred,76,2023/09/11,09-Jun-29,10.523,JIBAR,204,,100.4874142,99.99730188,0.490112329,100,100,0,,0,,,,,Price,08-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2023/10/09,BPPF13,ZAG000154501,ZAG000154501 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,13,2023/07/10,09-Oct-23,9.408,JIBAR,120,,102.0143924,100.0554663,1.958926027,100,100,0,,0,,,,,Price,19-Jun-23,09-Aug-22,,,,Price Traded Methodology,
2024/11/19,BPPF20,ZAG000164427,ZAG000164427 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,55,2023/08/21,19-Nov-24,9.492,JIBAR,117,,101.2303509,100.2421427,0.988208219,100,100,0,,0,,,,,Price,17-Apr-23,16-Apr-23,,,,Price Traded Methodology,
2023/07/16,BPPF23,ZAG000169566,ZAG000169566 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,19,2023/07/16,16-Jul-23,9.875,JIBAR,141,,101.897763,100.0039274,1.893835616,100,100,0,,0,,,,,Price,08-Jun-23,18-Apr-22,,,,Price Traded Methodology,
2023/10/12,BPPF27,ZAG000171620,ZAG000171620 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,15,2023/07/12,12-Oct-23,9.508,JIBAR,140,,101.9793674,100.0256688,1.95369863,100,100,0,,0,,,,,Price,10-May-23,30-Jan-22,,,,Price Traded Methodology,
2023/11/03,BPPF30,ZAG000172206,ZAG000172206 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,37,2023/08/03,03-Nov-23,9.567,JIBAR,160,,101.3671774,99.95178563,1.415391781,100,100,0,,0,,,,,Price,02-Nov-20,19-Jun-23,,,,Price Traded Methodology,
2024/08/24,BPPF32,ZAG000179094,ZAG000179094 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,58,2023/08/24,24-Aug-24,9.383,JIBAR,115,,100.9053178,100.0569918,0.848326027,100,100,0,,0,,,,,Price,14-Jun-23,25-May-23,,,,Price Traded Methodology,
2023/07/03,BPPF35,ZAG000191248,ZAG000191248 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,6,2023/07/03,03-Jul-23,8.878,JIBAR,92,,99.82714861,99.99741162,-0.170263014,0,0,0,,0,,,,,Price,03-Nov-22,19-Jun-23,,,,Price Traded Methodology,
2024/01/11,BPPF36,ZAG000191230,ZAG000191230 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,14,2023/07/11,11-Jan-24,8.978,JIBAR,102,,101.8535076,99.98411584,1.869391781,100,100,0,,0,,,,,Price,03-Nov-22,19-Jun-23,,,,Price Traded Methodology,
2024/03/31,BPPF37,ZAG000194176,ZAG000194176 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,3,2023/06/30,31-Mar-24,8.55,JIBAR,110,,99.8993384,99.99303703,-0.09369863,100,100,0,,0,,,,,Price,28-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2024/05/10,BPPF38,ZAG000195777,ZAG000195777 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,44,2023/08/10,10-May-24,9.047,JIBAR,108,,101.1076312,99.94267502,1.164956164,0,0,0,,0,,,,,Price,10-May-23,19-Jun-23,,,,Price Traded Methodology,
2023/11/19,BWZJ23,ZAG000155508,ZAG000155508 Corp,BANK WINDHOEK LTD,FINANCIAL,Sr Unsecured,55,2023/08/21,19-Nov-23,9.992,JIBAR,190,,100.9835329,99.94326985,1.040263014,100,100,0,,0,,,,,Price,12-May-21,19-Jun-23,,,,Price Traded Methodology,
2024/03/29,BWZJ24,ZAG000175183,ZAG000175183 Corp,BANK WINDHOEK LTD,FINANCIAL,Sr Unsecured,2,2023/06/29,29-Mar-24,9.558,JIBAR,200,,99.9174203,99.9959792,-0.078558904,100,100,0,,0,,,,,Price,15-May-23,19-Jun-23,,,,Price Traded Methodology,
2025/02/11,BWZJ25,ZAG000182064,ZAG000182064 Corp,BANK WINDHOEK LTD,FINANCIAL,Sr Unsecured,45,2023/08/11,11-Feb-25,10.017,JIBAR,180,,101.5049725,100.2425561,1.262416438,100,100,0,,0,,,,,Price,15-May-23,24-Jul-22,,,,Price Traded Methodology,
2024/04/30,CBL29,ZAG000158874,ZAG000158874 Corp,CAPITEC BANK LTD,BANK,Sr Unsecured,34,2023/07/31,30-Apr-24,9.467,JIBAR,110,,101.7046786,100.2781443,1.426534247,100,100,0,,0,,,,,Price,08-Jun-23,07-Feb-23,,,,Price Traded Methodology,
2024/11/02,CBL30,ZAG000180977,ZAG000180977 Corp,CAPITEC BANK LTD,BANK,Sr Unsecured,36,2023/08/02,02-Nov-24,9.167,JIBAR,120,,101.3348721,99.95354331,1.381328767,100,100,0,,0,,,,,Price,19-Jun-23,22-Mar-23,,,,Price Traded Methodology,
2025/11/21,CBL31,ZAG000191933,ZAG000191933 Corp,CAPITEC BANK LTD,BANK,Sr Unsecured,55,2023/08/21,21-Nov-25,9.408,JIBAR,112,,101.2321055,100.3299686,0.902136986,100,100,0,,0,,,,,Price,13-Jun-23,12-Jun-23,,,,Price Traded Methodology,
2024/06/12,CCT02,ZAG000068719,ZAG000068719 Corp,CAPE TOWN CITY,GOVT REGIONAL,Sr Unsecured,168,2023/12/12,12-Jun-24,11.615,R186,10,9.455,102.37709,101.93158,0.44551,10.075,8.16,0.06,0.934569824,0.892382444,-0.913595121,91.35951211,1.234112864,,Rate,19-Jun-23,06-Mar-23,,,,Illiquid Methodology,
2025/03/15,CCT03,ZAG000075995,ZAG000075995 Corp,CAPE TOWN CITY,GOVT REGIONAL,Sr Unsecured,80,2023/09/15,15-Mar-25,11.16,R186,70,10.055,104.79629,101.64703,3.14926,10.725,8.71,0.06,1.56871158,1.493619842,-1.565258117,156.5258117,3.083155348,,Rate,09-Jun-23,01-Jun-23,,,,Illiquid Methodology,
2027/07/17,CCT04,ZAG000145376,ZAG000145376 Corp,CAPE TOWN CITY,GOVT REGIONAL,Sr Unsecured,20,2023/07/17,17-Jul-27,10.17,R186,179,11.145,102.7502507,98.29216846,4.458082192,11.765,9.75,0.05,1.750451615,1.65806,,170.36571,5.76113,,Price,20-Jun-23,21-Sep-22,,,,Illiquid Methodology,
2023/08/03,CGR42,ZAG000153099,ZAG000153099 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,37,2023/08/03,03-Aug-23,12.467,JIBAR,450,,101.7915188,99.94708591,1.844432877,100,100,0,,0,,,,,Price,02-Dec-21,19-Jun-23,,,,Price Traded Methodology,
2023/10/23,CGR50,ZAG000171919,ZAG000171919 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,27,2023/07/24,23-Oct-23,12.208,JIBAR,425,,102.0684946,99.96136032,2.107134247,100,100,0,,0,,,,,Price,03-Jun-22,19-Jun-23,,,,Price Traded Methodology,
2024/10/23,CGR51,ZAG000171927,ZAG000171927 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,27,2023/07/24,23-Oct-24,12.708,JIBAR,475,,102.1536958,99.96026019,2.193435616,100,100,0,,0,,,,,Price,20-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2025/06/30,CGR52,ZAG000187709,ZAG000187709 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,3,2023/06/30,30-Jun-25,11.825,JIBAR,425,,99.86553321,99.99512225,-0.129589041,100,100,0,,0,,,,,Price,19-Dec-22,19-Jun-23,,,,Price Traded Methodology,
2026/02/28,CGR53,ZAG000194135,ZAG000194135 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,62,2023/08/28,28-Feb-26,12.442,JIBAR,395,,100.9539441,99.99948932,0.954454795,100,100,0,,0,,,,,Price,27-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2028/02/28,CGR54,ZAG000194143,ZAG000194143 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,62,2023/08/28,28-Feb-28,12.992,JIBAR,450,,100.9954189,99.9987723,0.996646575,100,100,0,,0,,,,,Price,27-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2023/12/20,CLN345,ZAG000109950,ZAG000109950 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,85,2023/09/20,20-Dec-23,11.312,JIBAR,289,,100.1472646,99.96159335,0.185671233,100,100,0,,0,,,,,Price,10-May-23,13-Apr-22,,,,Price Traded Methodology,
2024/03/20,CLN362,ZAG000112194,ZAG000112194 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,85,2023/09/20,20-Mar-24,10.55,R186,108.5,10.44,102.85189,100.01929,2.8326,11.06,9.375,0.1,0.708654654,0.673498056,-0.692705487,69.27054871,0.784385068,,Rate,09-Jun-23,22-Feb-23,,,,Illiquid Methodology,
2023/08/07,CLN366,ZAG000112376,ZAG000112376 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,41,2023/08/07,06-Aug-23,11.983,JIBAR,400,,101.5532362,99.94455946,1.608676712,100,100,0,,0,,,,,Price,05-Oct-17,20-Apr-16,,,,Price Traded Methodology,
2024/03/20,CLN371,ZAG000114083,ZAG000114083 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,85,2023/09/20,20-Mar-24,12.192,JIBAR,160,,101.6619203,101.4617833,0.200136986,100,100,0,,0,,,,,Price,29-Mar-18,09-Apr-18,,,,Price Traded Methodology,
2024/03/20,CLN379,ZAG000116922,ZAG000116922 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,85,2023/09/20,20-Mar-24,10.55,R186,239,11.745,101.95473,99.12213,2.8326,12.365,10.35,0.05,0.70850719,0.669207953,-0.682289171,68.22891711,0.774553369,,Rate,21-Jan-20,14-Aug-22,,,,Illiquid Methodology,
2024/09/20,CLN385,ZAG000118084,ZAG000118084 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,85,2023/09/20,20-Sep-24,12.372,JIBAR,388,,102.856,102.754,0.102,0,0,0,,0,,,,,Price,27-Sep-22,14-Dec-21,,,,Issuer Valuated,
2025/01/31,CLN453,ZAG000138652,ZAG000138652 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,#N/A N/A,#N/A Field Not Applicable,31-Jan-25,2,I2025,300,6.7,163.30156,161.90876,1.3928,6.805,6.12,0.06,1.565585688,1.514838596,-2.473755042,247.3755042,3.06093173,,Rate,09-Nov-22,17-Jan-21,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2025/01/31,CLN454,ZAG000138660,ZAG000138660 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,34,2023/07/31,31-Jan-25,2,I2025,513,8.83,158.14386,156.75106,1.3928,8.935,8.23,0.04,1.564846479,1.498679767,-2.370070081,237.0070081,2.997183758,,Rate,05-May-23,04-May-23,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2024/09/04,CLN496,ZAG000146515,ZAG000146515 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,69,2023/09/04,04-Sep-24,10.07,R186,73,10.085,103.07383,99.92868,3.14515,10.705,9.02,0.11,1.119453977,1.065715284,-1.098473528,109.8473528,1.692280415,,Rate,17-Feb-23,22-Feb-23,,,,Illiquid Methodology,
2024/09/04,CLN497,ZAG000146523,ZAG000146523 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,69,2023/09/04,04-Sep-24,11.0095,JIBAR,171,,101.5318839,100.8984606,0.633423288,100,100,0,,0,,,,,Price,22-Feb-23,13-Apr-22,,,,Price Traded Methodology,
2024/10/11,CLN502,ZAG000147497,ZAG000147497 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,14,2023/07/11,11-Oct-24,10.658,JIBAR,270,,102.2017298,99.9825298,2.2192,100,100,0,,0,,,,,Price,19-Jan-21,19-Jun-23,,,,Price Traded Methodology,
2024/10/11,CLN504,ZAG000147711,ZAG000147711 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,14,2023/07/11,11-Oct-24,10.658,JIBAR,291,,103.213,101.215,1.998,100,100,0,,0,,,,,Price,10-May-23,17-Sep-20,,,,Issuer Valuated,
2025/03/15,CLN516,ZAG000149873,ZAG000149873 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,80,2023/09/15,15-Mar-25,10.725,JIBAR,225,,100.3187452,99.995526,0.323219178,100,100,0,,0,,,,,Rate,30-Jan-23,14-Sep-22,,,,Price Traded Methodology,
2024/11/25,CLN518,ZAG000149881,ZAG000149881 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,59,2023/08/25,25-Nov-24,10.133,JIBAR,255,,100.1211969,99.23282429,0.888372603,100,100,0,,0,,,,,Price,05-Dec-22,19-Jun-23,,,,Price Traded Methodology,
2024/02/21,CLN527,ZAG000151150,ZAG000151150 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,55,2023/08/21,21-Feb-24,10.558,JIBAR,190,,101.3037788,100.2913679,1.012410959,100,100,0,,0,,,,,Price,14-Jun-23,05-Dec-18,,,,Price Traded Methodology,
2024/11/25,CLN528,ZAG000151168,ZAG000151168 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,59,2023/08/25,25-Nov-24,10.133,JIBAR,235,,100.3796586,99.49128603,0.888372603,100,100,0,,0,,,,,Price,20-Sep-22,25-Feb-20,,,,Price Traded Methodology,
2025/07/18,CLN534,ZAG000152695,ZAG000152695 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21,2023/07/18,18-Jul-25,10.258,JIBAR,230,,101.9119493,99.97276577,1.939183562,100,100,0,,0,,,,,Price,17-Dec-21,19-Jun-23,,,,Price Traded Methodology,
2025/07/18,CLN535,ZAG000152703,ZAG000152703 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21,2023/07/18,18-Jul-25,10.35,R186,163,10.985,103.38781,98.87918,4.50863,11.605,9.59,0.06,1.824735983,1.729730533,-1.788330497,178.8330497,4.08546561,,Rate,20-Jan-21,19-Jun-23,,,,Illiquid Methodology,
2023/07/18,CLN536,ZAG000152711,ZAG000152711 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21,2023/07/18,18-Jul-23,10.088,JIBAR,275,,101.843136,99.93608939,1.907046575,100,100,0,,0,,,,,Price,02-Dec-21,11-Dec-18,,,,Price Traded Methodology,
2023/10/25,CLN537,ZAG000153420,ZAG000153420 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,28,2023/07/25,25-Oct-23,9.238,JIBAR,128,,101.5331459,99.96395133,1.569194521,100,100,0,,0,,,,,Price,09-Jun-23,11-Jun-23,,,,Price Traded Methodology,
2024/01/17,CLN540,ZAG000154022,ZAG000154022 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,20,2023/07/17,17-Jan-24,11.125,JIBAR,315,,102.1077432,99.97418155,2.133561644,100,100,0,,0,,,,,Price,17-Jan-19,19-Jun-23,,,,Price Traded Methodology,
2023/12/20,CLN541,ZAG000154402,ZAG000154402 Corp,STANDARD BANK SO AFRICA,BANK,Secured,176,#N/A Field Not Applicable,20-Dec-23,0,,,,157.599,157.599,0,0,0,0,,0,,,,,Price,24-Mar-20,18-Jun-23,,,,Issuer Valuated,
2024/01/17,CLN545,ZAG000155425,ZAG000155425 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,20,2023/07/17,17-Jan-24,10.975,JIBAR,200,,102.6181755,100.513381,2.104794521,100,100,0,,0,,,,,Price,02-Nov-22,22-Feb-22,,,,Price Traded Methodology,
2026/08/21,CLN546,ZAG000155896,ZAG000155896 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,55,2023/08/21,21-Aug-26,10.02,R186,110,10.455,102.2886723,98.85716547,3.431506849,11.075,9.06,0.06,2.688353828,2.5548,,261.32726,8.48036,,Rate,03-Mar-23,19-Jun-23,,,,Price Traded Methodology,
2025/03/29,CLN547,ZAG000155904,ZAG000155904 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,94,2023/09/29,29-Mar-25,10.07,R186,115,10.505,101.7210829,99.26565829,2.455424658,11.125,9.11,0.06,1.618282669,1.53752,,156.39863,3.22579,,Rate,19-Jan-21,19-Jun-23,,,,Price Traded Methodology,
2025/11/12,CLN548,ZAG000155912,ZAG000155912 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,138,2023/11/12,12-Nov-25,10.16,R186,124,10.595,100.3246,99.072,1.2526,11.215,9.2,0.06,2.146167087,2.038193772,-2.044809807,204.4809807,5.39226522,,Rate,19-Jan-21,19-Jun-23,,,,Illiquid Methodology,
2028/04/18,CLN55,ZAG000029968,ZAG000029968 Corp,STANDARD BK OF SA,BANK,Sr Unsecured,21,2023/07/18,18-Oct-26,7.2277,,129,10.645,324.0945095,322.7281772,1.366332329,11.265,9.25,0.05,3.196587769,3.11372,,1009.14079,10.69121,,Price,24-Apr-06,22-Sep-22,,,,Issuer Valuated,
2024/03/20,CLN553,ZAG000156217,ZAG000156217 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,85,2023/09/20,20-Mar-24,0,,,,98.81318,98.38113,0.43205,0,0,0,,0,,,,,Price,31-Dec-18,02-Apr-20,,,,Issuer Valuated,
2023/11/15,CLN556,ZAG000156415,ZAG000156415 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,49,2023/08/15,15-Nov-23,10.01,JIBAR,236,,101.1506031,99.94894278,1.201660274,100,100,0,,0,,,,,Price,21-Jan-19,19-Jun-23,,,,Price Traded Methodology,
